HIP_number_a,HIP_number_b,distance
82396,84880,22.550178898369783
19587,20205,22.550305445453578
30324,30419,22.55038314820558
74824,75177,22.551059494754227
22509,24327,22.55193081068551
81693,85670,22.552420323679858
41307,42911,22.552427851114043
81693,83000,22.552645638579868
17874,26634,22.553201694423937
76552,78990,22.55569823412642
88290,89341,22.555916184673627
17884,33449,22.55604493872922
30788,40326,22.556811744534965
25247,31125,22.55730604193497
15474,16852,22.557347941784517
94779,106032,22.55743286134363
73807,84143,22.561148025275966
19038,23453,22.561460040873794
67457,70069,22.561589740656014
61199,64004,22.561729922384778
30867,35037,22.563509607780144
21393,30122,22.564697796998498
19587,25985,22.564824407439513
34769,35550,22.56504705096716
21248,27288,22.565380075313012
95501,100345,22.566740125421063
81377,85423,22.567019836208498
59747,71536,22.56713032796735
84143,93825,22.56723228806741
91117,93506,22.567407110060238
76267,77622,22.567504940156606
85727,100751,22.567619103564414
18744,37504,22.56766157568719
2021,72370,22.567778325208923
76440,98495,22.5688809700781
2021,18744,22.569381618989585
42884,52154,22.57023128056923
20885,25930,22.57049758478994
42911,50583,22.57091096265523
30324,35264,22.571173264435505
5372,94376,22.572437015619357
27654,35904,22.5746844416933
14838,18532,22.575245722268168
30324,38835,22.575458033362146
18907,24674,22.57556052751952
61932,71908,22.57561970500002
86263,94141,22.575867293236193
71860,83081,22.576038652492386
51233,58001,22.576221527244112
85423,94114,22.57625694683589
89962,90496,22.577119869220788
1599,2081,22.57714288962545
12394,34481,22.578523036225754
68933,72622,22.578921630374477
48356,55705,22.57941307978851
3419,115033,22.579511555998234
23522,27673,22.57970690202413
5434,14354,22.58282561779901
37629,46146,22.584330263111838
25985,33579,22.585000545253912
13268,21476,22.586876738157166
44511,51172,22.586998367783988
12777,23522,22.588925408888763
24305,25813,22.58946028533374
42402,49641,22.590858428830547
44511,55425,22.592078756575283
27673,36046,22.592108470257372
17378,24436,22.592455229487562
87833,99848,22.59418664754178
35228,51232,22.594334486851142
31407,42312,22.594367010363822
27989,29696,22.594688438091747
62322,68002,22.595076481078824
11767,94376,22.597710794468217
28404,32246,22.597891887392233
21589,24436,22.59845353208284
20889,28734,22.59973109056043
24436,31700,22.60011094428537
55219,55642,22.600116827037
33160,36284,22.600541914957283
7588,113638,22.60274621065979
88601,96229,22.602857703996673
94648,109492,22.604853721368684
28360,36850,22.605731437046504
5434,11569,22.60663485096445
45556,60718,22.609233487308934
21248,23972,22.610381909049643
25247,33160,22.611860944776737
20889,21444,22.61213441675947
104139,104987,22.612464563126462
86565,94141,22.613161375391584
95241,99240,22.61348271856713
45496,60009,22.614020507861238
35037,38518,22.614941424042495
76297,85696,22.614997915035353
21589,23972,22.615186823804866
20205,22701,22.616601345042636
69996,73714,22.616927855144652
12843,17874,22.617279610322864
30277,33160,22.61799436251536
36377,43409,22.618139620398505
76297,86228,22.61831427182431
64241,71053,22.6199477397871
13847,19921,22.62085927223305
41312,58758,22.621367595122354
100453,109410,22.62171770917644
67457,76552,22.622115912967544
95501,102281,22.622880255650703
109410,112447,22.622901362865576
78104,86170,22.622904223974793
90568,93864,22.623056796733838
71121,83153,22.62335340571457
52633,62434,22.62532101974516
74376,85792,22.625741214848254
93015,110130,22.626445664329978
24674,31700,22.62761115573359
62867,63613,22.630354162547984
43103,51233,22.63037304042048
73620,77853,22.63064551776866
76267,84379,22.630653476048916
34045,37279,22.63141475300445
98688,107380,22.633241210803345
70069,75177,22.63396143011404
45860,53417,22.63415027163745
81304,89931,22.63426827809533
101847,107556,22.63450243000495
43234,47908,22.63485952687342
19747,23685,22.634943895785167
98110,102281,22.635156641567086
50191,52419,22.63689673264699
8832,14135,22.637316540122367
9236,12486,22.638273098076866
52419,70638,22.638496567520935
8837,11001,22.63889609185316
26549,32249,22.639087681927194
40326,50191,22.63953313343245
111497,114341,22.639817909019268
96229,100027,22.640436219669777
107556,113246,22.640501564886875
56561,74946,22.641034074161116
12486,21770,22.64119702311555
62867,74376,22.641363737402354
37740,42313,22.641401830651716
30122,30438,22.642026109157506
52633,76440,22.64280238634726
68702,70090,22.643029201000427
42568,52633,22.643936081132132
20635,24331,22.644906379764933
765,108431,22.64491045383783
71865,78401,22.644957857067503
82545,84012,22.645459321177377
44511,45238,22.646120847538864
26549,32362,22.6461701975924
88886,94713,22.64630311297326
92041,93805,22.646654033082037
91262,100587,22.647538500565513
22797,28103,22.649031526908484
44127,54539,22.6493627644375
25859,34444,22.650463828226542
53954,56647,22.65053080728915
75264,80763,22.651353872645107
39794,44511,22.651628437420996
59774,72607,22.651851013869965
13209,14632,22.652955241440335
50191,54682,22.654073531843572
97365,104732,22.655726696694014
36377,47175,22.655789840490982
4577,115669,22.6561326105885
60000,79664,22.65642990782122
38835,44191,22.656873685779644
53740,61359,22.657681278191237
40702,45941,22.658236306388897
3179,107418,22.65854017343902
36377,46651,22.65859294135032
26634,35904,22.65900425969912
28360,29655,22.6596916731271
45080,52633,22.661076441673167
746,107533,22.661446133722226
94114,100751,22.662292001197933
26241,33347,22.662397696572516
8796,11484,22.663025130051903
16852,20889,22.664340070317397
17378,18724,22.666895806631835
11484,12770,22.667415758307957
78820,80883,22.668063813498957
71053,77233,22.668183513683367
56343,65109,22.66837193943205
85267,98495,22.668821467925934
59196,71121,22.66933953441281
9884,17608,22.67189873813116
3504,110538,22.672063897813157
5372,8886,22.672172802391252
65474,67669,22.672502563149465
12770,19587,22.674481616747165
40526,46750,22.67469965607866
39953,50191,22.675298957209435
17593,23123,22.675730799963112
23972,28614,22.676043944319094
9480,14632,22.676885679194736
4577,8645,22.677249233874054
78527,94376,22.67736324426268
82396,89341,22.677491515487773
21281,35228,22.677776515236452
4427,106032,22.678240230784773
33347,39863,22.67892166773265
26176,32246,22.67982907927187
95168,102978,22.680011952295843
32362,40526,22.68031099714202
1562,113889,22.6819740830159
25428,25813,22.683453567738827
19587,26727,22.684669163833867
63003,77952,22.685071026807563
4427,111169,22.685843540501796
37740,46146,22.685948867930257
30438,42570,22.687131518684048
46853,53229,22.68817512320395
28404,28734,22.689847975059905
25859,31700,22.690524595597353
67459,73620,22.69175015406996
82514,84012,22.69291520890716
68862,76470,22.69342867704519
58001,70497,22.693978905960535
42884,51232,22.694256481741284
81693,86032,22.694797394143393
110003,115830,22.69607137674847
17797,26634,22.696384270811063
59199,65474,22.697122163819273
59072,68002,22.697346663889707
8832,13254,22.698696225249762
87833,99675,22.698823206200174
45556,60260,22.69924304625999
30277,40091,22.701393725380527
73165,78820,22.701831613762238
93015,95294,22.702376316181766
90139,97278,22.702484622790113
81304,85267,22.70438862616118
38170,41307,22.7054898011922
85670,87998,22.707268482839172
78265,84143,22.70812676248262
38518,48002,22.709841965303777
18543,25606,22.71035296351362
80883,88290,22.710688064950347
72220,79593,22.71125587709328
22509,28734,22.711981057257475
21393,30277,22.712337998242614
13147,21393,22.712559201696724
56561,70638,22.7127237804088
109139,113889,22.713004634917446
76552,86170,22.71329907676043
40326,46974,22.713575287720545
30122,38835,22.714382598645926
13254,19038,22.71495228497761
76552,78933,22.7155370830829
61932,63613,22.716058593505213
104987,106985,22.716267440269245
112447,115033,22.716785673723486
69996,76440,22.71700093581863
21393,27288,22.717110642163167
16852,19038,22.717305185599333
53773,57669,22.719219906311967
20713,25930,22.719513743350365
104858,112447,22.720075065543277
32768,37504,22.720251504772186
96229,100064,22.72092470293652
47006,53229,22.7217587546957
42515,51172,22.721917071555854
52943,57936,22.721940265953844
5348,114131,22.72269561148782
4427,107418,22.723712315096254
93194,102453,22.723837732441226
40702,51849,22.724018830973296
78265,79593,22.72463506118125
87108,92043,22.72490616715354
59072,74824,22.725154420041893
59173,71121,22.72536142431825
99240,114996,22.725893572184084
45688,49583,22.726114804053292
76552,85927,22.726644698243998
20635,25813,22.72768459753945
95347,102978,22.72818969877764
104987,107556,22.728804861398757
86742,93805,22.728833957394173
87833,97433,22.729107241951983
77450,79593,22.72965607132876
26634,32349,22.731033145985513
97365,104858,22.731187472790136
104139,108085,22.731218832629857
38827,51849,22.731536315202508
1562,8645,22.732886109466367
85340,93683,22.732909429862485
82363,85696,22.733105904100558
25985,32759,22.73329547169294
55425,56343,22.733475718071936
30883,37279,22.734067674525217
34922,36795,22.735932276805638
8837,12394,22.735935507610964
37447,43234,22.73643784870351
36850,44127,22.73831512106701
34444,43409,22.7385860589708
32246,32578,22.738669118543424
100751,114996,22.739084140251446
102532,109427,22.739405080257672
19587,20713,22.739791128932314
55642,61941,22.7422978272645
59199,65936,22.743477463823076
77634,86228,22.743549634837585
27288,32759,22.74492335220225
71121,72571,22.745258197815176
84012,88601,22.745674401801892
17702,22449,22.745906210143165
42799,49669,22.746986790417793
78401,82729,22.7479967112348
86929,103227,22.748466431349833
40702,81852,22.75066343467556
42313,49637,22.751086073742677
46974,59449,22.75205746544088
77257,84345,22.752300796842118
37229,38957,22.75257251555412
52154,64004,22.7536654765136
28380,36962,22.753783807319312
57399,61281,22.754277201898905
20635,28734,22.75515554760917
36188,44066,22.755517416286736
93683,98032,22.75585320867738
24305,25336,22.756212287936783
49641,54879,22.756331954529706
39794,70638,22.756437145342005
80112,86565,22.757499225049028
52633,59747,22.75864251655236
17440,118322,22.759462188430366
17378,24305,22.759910081313755
1067,112029,22.7604099468515
56343,62867,22.760952392791232
115669,116928,22.761312333744016
18907,24436,22.76151672168557
3405,108431,22.762806482159085
100453,101093,22.763794937825608
64962,72622,22.764555288510188
38957,50371,22.765539596631687
63003,70300,22.76681857045258
77952,82729,22.767201115260846
25859,32761,22.76850441688547
74824,90098,22.768793427043278
67459,69701,22.769310104468346
20535,27321,22.769972520799527
68895,71957,22.770011661894994
24436,31592,22.77077515729126
70069,72370,22.77083376474319
107556,114855,22.771202459814425
57803,68523,22.771340065976016
98337,101847,22.771670168397733
45336,47908,22.772559947185375
73714,74911,22.772642274207037
17874,18543,22.772912277957825
71536,76600,22.773017501084183
677,8796,22.77370311314993
91971,101076,22.77372722467954
60742,67459,22.773780540068643
95168,95347,22.774533365819543
91971,93244,22.77608504279902
49641,55282,22.777828404616283
99240,118322,22.777912829817407
43103,47508,22.778462855460763
97165,104732,22.778521658723065
8645,14135,22.779546269471666
80331,81833,22.78020508912147
74946,80582,22.781439992315978
84143,94114,22.782034502192374
102532,104887,22.782389404561147
5348,110130,22.783877373047133
86263,93429,22.784681289703833
20894,27989,22.7854227383261
59199,67153,22.78707011354158
26311,31700,22.78788585050079
14135,17702,22.787886566194803
10670,13268,22.78934810354392
93805,93864,22.789350646167367
59449,71908,22.78951611536237
32768,33856,22.789914540658728
19921,28328,22.789997801750907
42568,50191,22.79051532891688
5165,112623,22.791114813491866
77516,78265,22.79170962583886
3405,116231,22.792009977391405
88714,93506,22.792849300929223
27989,36188,22.79286447931392
97433,99848,22.793092512733942
44382,59747,22.79376432141763
105502,109074,22.7948805384273
17884,24608,22.79507963618052
35228,48774,22.795080902276787
39757,44816,22.795254042108283
72571,80343,22.796076834948398
32761,45238,22.79608106082064
89826,93244,22.79707516978446
84880,92175,22.79746120053385
21281,34481,22.797948963548492
84970,93506,22.798556990990157
109176,111022,22.79903890160239
25985,33856,22.80135751186011
80911,85258,22.801896357353918
63003,72683,22.802787711024113
13209,16826,22.80296877977183
33579,42828,22.80367566838593
60718,77952,22.80394557860225
97278,104987,22.806074648796564
60823,71908,22.806741256575727
31216,39311,22.806938155106316
36046,37279,22.80738210906155
13531,23416,22.808510498015753
17593,24845,22.809254046873352
106278,113136,22.809971337649156
89908,96441,22.810235919179075
4436,8832,22.810617196240266
34922,45080,22.811544400001097
61317,71075,22.812288071015484
37504,51849,22.81234947391118
59747,65936,22.812443675100095
80343,85927,22.81359900304361
31685,41037,22.81379968813811
51624,58948,22.815847777133246
68702,76552,22.815877939093767
20889,22109,22.815882273254836
26727,34769,22.816652191939653
109111,114341,22.81697730553919
17608,22449,22.81710962380465
105102,107348,22.81790096804096
87833,88794,22.818216835683778
42799,46750,22.818490375571994
18543,19860,22.818722995560538
20635,23416,22.818971182931698
18532,23522,22.81953958731674
90098,95347,22.8196607098811
78384,80894,22.820739868155567
46733,50801,22.821197548389428
60823,70300,22.821757388160478
80975,88635,22.823602750754866
74911,85727,22.82529458293314
2912,3179,22.826317667803597
16083,22797,22.826910012062733
71957,79593,22.827039949827697
109427,115033,22.827150099935974
36850,44471,22.827183945862682
18532,28360,22.828232195980267
6537,12706,22.828599052124673
18255,25247,22.82862670725536
14135,17573,22.82890876788334
73334,77952,22.829634173610515
35904,44191,22.830771747802423
104732,111022,22.831419703312267
17573,25428,22.831601480894022
38170,39953,22.833133892008245
37447,43109,22.834844989569728
37504,48774,22.834988390207485
67301,74666,22.83519121209348
20885,27989,22.83561948407164
3504,8796,22.835737444075324
77233,84379,22.83687562702884
12843,16852,22.837072962145168
3693,7884,22.838016233041618
34834,45101,22.838549749697602
25428,34693,22.838620603777
71352,71908,22.839975006329688
85340,93864,22.840132432636192
45688,48319,22.84025498294131
70090,72622,22.842248008134344
17608,25428,22.842812838597865
66657,76297,22.84391550505708
42828,45941,22.843969019535873
84345,85112,22.844156938039518
31685,43023,22.844448052989655
27366,34769,22.84464945651504
54682,56647,22.844871083409185
19343,28380,22.845038911059167
47431,52943,22.845710067684042
92161,98110,22.845724325113334
93747,101958,22.846430316666076
75411,78072,22.846457413418353
77634,85340,22.84722605966814
70090,74824,22.847461459227482
74395,76600,22.84789223967247
70638,71681,22.84793528830462
63608,65474,22.848196162881454
14135,17531,22.848263105367188
70638,71683,22.848542359049972
36962,44248,22.84909924508014
2599,111022,22.849329065655056
37279,37826,22.851392766327656
18724,25945,22.85301227120239
6537,13701,22.85319820782866
54879,60129,22.853211984466864
67464,75323,22.854061173657282
47193,114222,22.85538440692642
32761,46701,22.856203702485253
78384,85267,22.85867025604979
40706,41037,22.859593822548856
24327,27989,22.859997803569513
37504,63613,22.860004436375366
35904,42570,22.86009599549017
100064,104987,22.860437500656968
17378,22549,22.86046117464229
92791,102488,22.86075526173914
70069,83153,22.861078176022318
36284,36366,22.86111099705307
64241,71284,22.861211617779343
99675,111169,22.862851756092844
101421,102488,22.862877235450256
73334,83153,22.863781289574693
47175,57669,22.86385664647836
21589,29426,22.864033130601992
31125,34922,22.864081618611287
72010,80582,22.866442793713908
75141,78820,22.866857411918456
57439,74946,22.866966248678082
82363,98495,22.86696814589752
27366,33977,22.867411272626253
24674,31592,22.87115044109804
7607,17529,22.87169181540578
104987,109139,22.87271323997773
3821,113726,22.872876886453653
17593,20042,22.873510241340522
33152,34834,22.87386814665829
9347,13847,22.873971156548514
39863,47431,22.874031335826057
24845,26366,22.87414159855626
27628,37819,22.875350564801806
18532,20648,22.87547203529285
34922,45496,22.876152700198233
40888,42913,22.876787433215114
5447,13209,22.87742588252888
75177,80569,22.877463364280406
45556,61199,22.878099887137108
37504,61585,22.878666845771765
15900,22957,22.87981455921418
78265,85927,22.880289508201432
49583,55219,22.88210120508516
32761,40706,22.88300863292091
77853,85340,22.88301931093765
37504,56561,22.88343211817075
76333,84012,22.88436967831562
57803,59316,22.88468504932205
26451,34693,22.884949388173542
41037,52727,22.885830627921568
74857,82729,22.88715329439559
17847,23453,22.888154624576448
23453,33018,22.888725829337158
98412,105881,22.89008693252912
39953,50371,22.890336241891518
20894,25281,22.89128348565282
24327,25859,22.89181538372582
82396,85267,22.89199044600815
21402,29038,22.892065849239884
95853,104887,22.892729149650297
23972,30419,22.893633858487757
50954,71908,22.89489602134605
100027,104987,22.89605010098146
27288,32578,22.898342696336158
64962,66249,22.898420111712824
77622,84345,22.89911467604008
107259,116805,22.89975675772582
19893,32607,22.900865080073004
85340,91117,22.9012146124463
16083,17448,22.901454053197483
16369,17378,22.902854681127042
67153,74911,22.903190903693638
17440,19747,22.9051347417754
25247,31216,22.906519401685262
43103,43813,22.906548968674034
99675,111022,22.907728054331084
8837,17797,22.90774114590569
101076,104858,22.9100232986715
34922,45941,22.91006832590379
26069,34922,22.911291956391835
33449,46853,22.9113352829884
1562,114119,22.911601020651748
82396,90496,22.913662321612698
95347,103227,22.91515261179272
85727,95294,22.918396862300135
38414,46701,22.918787614401474
12828,16537,22.922081351648636
17529,21881,22.922851493107263
62867,73334,22.92401772213144
8796,12828,22.92407346741032
79593,80170,22.924337840280288
81065,85267,22.924469757209966
28734,37629,22.92477892485358
1170,112961,22.924847600205766
112724,116805,22.925176426016836
112716,116771,22.925200262357176
43103,43234,22.925687243811907
41037,56561,22.92574726552769
9884,17702,22.925748271168665
32768,44382,22.926037625800724
94376,97165,22.928024505796714
17651,24327,22.929057279528305
43023,53253,22.92906110398229
16826,28358,22.929284573696435
92161,92175,22.93016601629843
39863,42911,22.930240763991282
5372,108917,22.932245880365752
80975,87261,22.932572516811355
36377,45556,22.933353137009252
61932,72683,22.934428019819475
20711,25813,22.934799522714222
4577,116971,22.9349713384045
33579,39953,22.938799565464954
17531,25428,22.939382926471534
14135,17847,22.939640681488385
14668,23522,22.93967378368232
64004,72010,22.939793991918318
28734,37740,22.94053576868996
38414,45556,22.94102568582486
67669,76552,22.94105290370465
28360,30343,22.941749435230978
94141,98032,22.942188568848394
5896,11407,22.942431484152767
23416,33449,22.9425291213409
50801,53954,22.944150617951866
72010,81304,22.944545075302774
21881,29426,22.945966867828485
20205,27913,22.94678633823242
84379,91971,22.947947532917855
62896,68702,22.948365070866725
18532,28404,22.948766398368537
34834,39794,22.94883546664224
17678,19893,22.94930989518684
19849,27366,22.951564838172885
14576,23015,22.952007451559506
80883,86565,22.952901584452878
44599,55425,22.953503084488915
83000,84880,22.954328649342056
17529,17884,22.955327849608217
42884,51849,22.955799819727396
5348,18744,22.956363154467386
59449,70576,22.959961643598543
110395,114341,22.960129521277594
80816,88886,22.961674594745354
40706,45496,22.96212570357315
77233,83207,22.96248987922946
67669,76600,22.962713715579792
2484,114131,22.96286682242366
21763,26311,22.96377695416743
55084,59316,22.964225304038525
46974,61084,22.96434333844829
106481,112724,22.964863912458867
80582,89642,22.965068267370686
37504,72370,22.96591425431641
94376,109857,22.968592659729214
18907,26176,22.96902930888395
70576,76440,22.97015619897525
22701,28614,22.97030531255097
47175,57803,22.970769442353674
20711,24331,22.970948974118794
98412,105319,22.97136020191881
40702,54463,22.97248100257227
33449,47006,22.97308878832021
32759,42515,22.973578607821885
38164,47854,22.97555582742638
20885,25281,22.97607337827305
37819,47175,22.97632294446591
44382,44816,22.976609889237785
95347,102485,22.976821026233615
80582,84405,22.978835251650935
102422,105102,22.97929661675835
97365,100453,22.979678794736294
24845,26176,22.980110506019344
13209,17358,22.98013622575316
31125,39906,22.980474892848253
46390,49669,22.98122870028401
76600,84143,22.981737086942772
40706,50191,22.981767834188286
112961,113963,22.982373057196593
74376,85727,22.983340487327187
81266,89931,22.98540949203061
53773,58758,22.98566387748365
52419,68702,22.985738126487202
25606,28328,22.986605883553885
78918,85258,22.98703453847967
107354,115623,22.98715429867485
44599,59747,22.987441323497453
92161,96468,22.989305161960736
40702,57439,22.989833428711016
30788,40706,22.990718060792457
72010,80000,22.990872898681445
24244,32349,22.99106521807471
26311,32349,22.991855412763428
21421,23875,22.992376076766213
40888,51849,22.993466587752057
68523,78384,22.99385906033606
71908,73334,22.994055075049893
24327,26366,22.99451097790339
59449,71536,22.994538547082534
43103,50583,22.994861448734355
5434,113726,22.995103265179672
51849,52633,22.995301548901086
67457,72622,22.996818250676125
23685,25930,22.998623536623757
60129,61359,23.000236952450535
81065,83081,23.002666860103062
68702,83081,23.004143729221806
81266,89642,23.004994263669712
33977,34834,23.00501638598485
77634,86670,23.005350754821567
76297,85258,23.00572289940273
92862,101076,23.005981071072284
25859,33977,23.0062385343954
16537,18724,23.00676851687696
51839,52154,23.00677525686445
108085,114341,23.00679149375727
92609,94160,23.006881713772344
16369,21444,23.006911891470644
27100,28328,23.007357155056507
86974,95947,23.007876766434446
64962,71865,23.00806948901171
98412,108085,23.00900621243212
67472,73714,23.00987826964654
75695,77070,23.01009752921006
36284,36850,23.010303745329168
28404,36850,23.010420192116616
105881,114119,23.012211981924626
107310,113963,23.012583672686066
16083,18246,23.014197400028824
86974,93747,23.014523195088156
38827,50099,23.01553041012739
30060,46733,23.01628853137204
107354,113726,23.016868343925445
93683,95241,23.01705443763038
106985,112948,23.01786641846431
40888,57439,23.017971788825417
34481,38518,23.018708939378445
91971,102098,23.019754623405127
79593,80763,23.021337456777385
15549,19167,23.02169107395746
43103,50372,23.023595153441594
37504,53253,23.025239924698152
52633,82273,23.02774627351512
77952,84143,23.02793700823317
2021,19780,23.02824620936058
93015,95241,23.029499596569845
23123,27913,23.030369949161965
72010,80112,23.030839347786728
57439,68002,23.031063415756176
88886,94481,23.031163611293547
12843,18255,23.033493324265685
32761,46974,23.033796521555118
41312,61585,23.03404743231968
91971,96757,23.035441451848193
71865,81304,23.035683136552237
19038,22797,23.03583234009364
39757,39953,23.035876350289225
86228,92855,23.03588904882742
85792,91792,23.03619218315941
32249,40526,23.03674889461957
30867,33579,23.037543327915834
73334,82396,23.037901728456784
83207,87833,23.037992176541476
89937,112724,23.038580081603005
77634,83153,23.03962994034858
42515,45496,23.040122413245196
2920,3092,23.04021838453162
19893,26634,23.040507188045908
100751,112122,23.041007868896095
71683,71865,23.041020932501656
111169,113881,23.041152337664393
75141,82363,23.041250722270796
71681,71865,23.0416444134323
67457,74395,23.04395556204543
101772,104234,23.044155128658613
84012,87261,23.044601189666736
3179,14632,23.044891819599435
57803,59929,23.045612991967747
20713,25281,23.046202186290152
60260,67464,23.046366925862777
68002,77952,23.046426683706887
39794,61585,23.04646120801807
85423,94160,23.047904813722734
18907,25930,23.048030307603014
45556,61585,23.048872001923158
73273,83081,23.049373078842034
107556,109427,23.050645379235505
31685,42884,23.050683975854085
42312,52727,23.05099575354948
31407,45556,23.051739915661507
1170,111954,23.05229555138683
59072,75323,23.05260980110892
12843,14135,23.052797415291746
32578,40526,23.052800073371365
34981,38518,23.053162599365862
57803,68245,23.054265409792478
53417,58948,23.056800958476796
82363,85927,23.05709497168595
27989,36284,23.057751333482052
20889,23453,23.057909685038673
31407,45496,23.058419127829602
21763,26727,23.05916581781878
21589,28734,23.060243170449603
75177,75323,23.06055420041353
1170,112948,23.060664360943054
72683,83153,23.060771352557406
11767,22783,23.0621586129088
24327,26176,23.062422036628373
102281,109427,23.062800385514212
24244,26634,23.063183105388823
72622,80569,23.06528209403518
68702,75141,23.066347774995148
49669,55084,23.066814232408756
3419,114855,23.067667532492937
34045,39311,23.067678381143462
105319,118322,23.06772814194989
30122,31407,23.068605890805173
64238,64241,23.06934477126464
49593,53910,23.069442514254202
22549,30419,23.069484512362507
21763,28199,23.069666464965863
39794,59072,23.07079531325
3821,107418,23.0713834594444
6537,11484,23.07224733721023
5896,8837,23.072425107182156
3821,111022,23.073890772395337
76333,78918,23.07415151898562
39757,43023,23.07501361490803
46651,55425,23.07575075669673
30419,33347,23.07624488107591
71762,75411,23.076512167691558
70300,80000,23.07656175574061
93244,101421,23.077077871717933
88267,94713,23.07952105343453
100587,107533,23.079532639599947
31125,38455,23.080490923669377
57363,81852,23.08107350771186
85670,97165,23.08123557358958
50372,50583,23.0814866110308
17702,23453,23.082354488626102
55642,60742,23.083304226994358
76297,79374,23.083311011981145
53773,64004,23.084389473705524
19587,20894,23.085515901613633
76297,80975,23.086683619557075
62867,74824,23.08713734164349
92855,100345,23.087976245811845
35264,42913,23.088155436228693
28380,35550,23.088493017109286
47854,53773,23.08849726678387
11484,18724,23.088644867163513
75323,91792,23.08952774165924
22109,28614,23.08977327227836
39794,43023,23.09054433902498
20894,23875,23.09191568662893
34834,38170,23.092318563038805
22797,27913,23.092361783827435
21248,30122,23.09296436079427
19893,27628,23.09302091734357
38455,45496,23.094076122605568
30419,31700,23.09434529984911
14146,21763,23.094603150396548
67669,76470,23.096136521662167
59196,71681,23.097306644976136
26451,26727,23.097577609898764
86974,95771,23.098459888588838
79664,90568,23.099094494876685
59196,71683,23.099632172130327
34088,39311,23.099680434145693
9480,15863,23.100242061290025
42402,49637,23.100358663872825
42913,56561,23.10218904299613
24845,33160,23.102202115512036
24327,30122,23.10251821215943
75323,84143,23.10473967121628
18907,26207,23.10520550296386
765,111188,23.105369497237753
64962,68282,23.105770154073365
98412,100064,23.10596127185845
5447,14354,23.106292233966887
59747,68245,23.108070100798148
34922,39757,23.10816623123704
60965,65109,23.108499712309026
47508,53417,23.109289045562804
20535,29807,23.109854149308543
9236,13847,23.109901615139435
32768,45941,23.10996712595864
26727,31681,23.11097389978475
17499,25428,23.111594062360997
44066,45860,23.112619120294347
107556,115438,23.113082957572484
17573,23453,23.113099424683064
20713,23875,23.113404349537337
28328,33977,23.113803121722523
18532,20455,23.11404283869247
28199,38414,23.114784476207472
22957,30883,23.115603204305074
72622,80112,23.11659483229018
30122,30867,23.116700244823512
48002,59196,23.117023154155333
89962,97804,23.118934525834
86032,88048,23.120383717634468
88601,96468,23.121829378886503
48319,51233,23.122565684184817
40091,48774,23.1228188454024
90139,92862,23.12419329233577
59803,63090,23.12475265981489
17531,23453,23.125094603276498
21763,25930,23.125495727765458
98412,100027,23.12576936763321
36366,45688,23.126401760611376
60823,67669,23.127618015660552
6686,108917,23.12811429040057
21421,26311,23.128129051448354
45860,54539,23.12966455005976
40888,45941,23.130805616498847
8837,14879,23.13095666542742
111497,115438,23.131965157256676
40888,54463,23.132865831940904
85727,95241,23.133569898244822
80975,86670,23.134071419759827
31125,36377,23.13543455454229
80112,87073,23.135773702736806
20042,25985,23.135892195471246
22783,28360,23.13609282998123
28103,34769,23.13614969170997
70090,71683,23.136994904257417
70090,71681,23.137153060387377
48002,59173,23.13841781115081
113368,113638,23.13862635780868
29807,40091,23.139400105742414
28199,38455,23.139402014888415
8832,9640,23.140453430869208
19587,25606,23.14144003656332
16369,22797,23.14165810308123
9884,17448,23.141917541945716
86263,89642,23.142442882386973
32607,43023,23.142593987471297
106278,107348,23.143281777894217
17593,24674,23.14598555175431
80816,88794,23.1462618601246
74857,80000,23.147270553144633
9640,18614,23.148273732718557
26634,32761,23.14835715846364
80911,90185,23.15115436442514
61084,76440,23.151423662826062
26634,36377,23.152625685889003
19038,23767,23.1539592946048
42313,43103,23.15501895883881
74911,78265,23.155496564694825
19587,22957,23.1565792970711
3092,8068,23.15703625055568
34769,42799,23.157401489706835
28380,37629,23.158672895402464
90568,103227,23.158859282786104
86742,86974,23.15919321431976
18724,25813,23.161475671528503
2920,114222,23.1626928463531
42312,51232,23.16376991947933
28380,29426,23.163797939890024
92791,93747,23.164022800893708
7513,17358,23.164135971267907
42570,53253,23.164416225022695
61174,65109,23.164522999104605
45238,52727,23.165411037230545
64238,71957,23.166096644383664
46651,51576,23.166928489684025
103413,113726,23.166936921132194
17499,22449,23.167298116816983
35904,43023,23.167464140905043
48774,61585,23.167502823465803
35350,39863,23.168261294158363
3786,114971,23.168730845043303
67153,76297,23.16909788150692
59173,71681,23.169616988058138
11569,14668,23.16969555018388
48774,60823,23.17068448718033
29651,36188,23.171021992022755
19587,20885,23.171422148365107
95853,106032,23.17145820492415
59173,71683,23.171941741592246
98032,108085,23.171947294999697
60009,81065,23.172093172656112
78384,85340,23.173037864904167
59747,74824,23.17341644470817
47431,50583,23.175097136173832
21393,23972,23.175487988126918
52419,62867,23.175929791536447
92862,104060,23.17863237753498
96468,101958,23.17886502930324
101076,109937,23.179793536217524
59072,81065,23.180831446387366
18543,25985,23.18153224307987
103227,108085,23.18160272585929
115623,116584,23.181877696513844
21476,29696,23.18197618280883
80911,88714,23.182278684756085
21281,31685,23.18233516579941
40526,47431,23.183054670007078
20885,23875,23.183405804770565
62867,74117,23.18347290470509
61622,63613,23.183692487766685
51232,62867,23.184299643380736
68002,76440,23.18619107047597
38070,43023,23.186904545182422
87833,101093,23.18721875764841
