HIP_number_a,HIP_number_b,distance
98110,107533,24.697473697400724
103632,115990,24.697533219546337
85927,94643,24.69759578399408
19860,27989,24.697801475491072
53229,55642,24.697920314678246
59747,68862,24.69800198480396
43783,59747,24.698142622119825
23972,32349,24.69840958254864
85258,100751,24.698598341595748
83153,95294,24.698657487899386
5896,112623,24.69931373127824
80894,85927,24.699560387338213
33347,37279,24.69961256994663
54751,72370,24.699617521592465
28734,36284,24.699640566230677
79404,88567,24.69985117441132
3092,114570,24.699867633174513
9977,17573,24.70006726306796
97886,102724,24.70026423999437
80179,88192,24.700493458025594
19811,20885,24.700832464701715
46371,48374,24.701195648988467
32761,33579,24.702500578897276
32759,42884,24.70252515174695
61585,78662,24.70282216133196
97938,100587,24.703401749510096
107259,112519,24.703754224553037
83613,84606,24.70411134820359
32768,34981,24.70414913623617
35412,39863,24.704577597575813
31827,39863,24.70461490734481
28199,28574,24.70474921322929
95771,103413,24.70529789504028
91792,105319,24.70548736999255
81008,88601,24.705501287255586
13879,17587,24.70599582318618
105102,113881,24.706247802281798
98055,98543,24.706453263567102
66738,75411,24.706596872587934
98036,103004,24.706681914598725
85267,101773,24.706820729366353
51459,61317,24.706929162409413
122,108431,24.707033803501563
43878,57669,24.7072853026167
72607,85829,24.70767635628851
6813,17529,24.70788423706
20711,28380,24.708170005143447
88726,93085,24.708501638316925
43023,52736,24.708530944318742
66249,72125,24.708770473626874
38170,42624,24.708771853170013
74392,74449,24.709022155582293
100453,102532,24.709082290015772
20885,26736,24.709195499943206
39095,40096,24.70941080848066
76880,83262,24.7094276302758
27830,37826,24.710050208168035
95176,104019,24.710076190288184
78265,87220,24.710392820509842
35228,36377,24.710556418049652
14838,22667,24.710689518703997
28199,36795,24.71077566446091
12390,17304,24.71118469064687
29034,40326,24.711304022398167
11001,40702,24.711417913861982
25930,31592,24.71204447371727
95947,104060,24.71206285150793
122,58484,24.712205862307794
94005,95176,24.71289310828291
85355,93026,24.713019770769762
19740,26237,24.713054906811845
84893,87108,24.71313039473247
57669,74824,24.713158847324497
25473,27654,24.714088319448
29038,37740,24.714419498155763
92818,97165,24.714630453139645
85112,86032,24.714695223412544
8903,15900,24.714733381185777
37173,43023,24.714926900974756
38089,50555,24.715098523334138
33302,39863,24.715104787993806
68933,78639,24.71529299277273
76852,79593,24.715525769714926
34495,42568,24.71558954067643
61585,84969,24.71562161981648
85693,92862,24.715685387860994
101138,114104,24.715805960273826
17573,19812,24.715925202600896
37819,48374,24.716081208053517
59316,67457,24.7161596722609
98702,111674,24.716188977191823
14862,19167,24.716525958465223
21444,29651,24.716530795281486
8068,115088,24.716817540503015
25247,26777,24.717545955505855
90905,96052,24.71759387314189
31832,41704,24.71771381486195
35904,43067,24.717883754020377
29997,33485,24.717965969710797
46651,48002,24.717979761764724
46776,54182,24.71813809339829
38518,51192,24.718212001970617
24305,33347,24.719024662156183
74911,81266,24.71935286575686
82321,94779,24.719770772606182
42515,45556,24.719986806619076
63945,68895,24.720516160030844
106039,112961,24.720878376959107
16341,23972,24.721124817249994
98608,112405,24.721173154999374
30060,44901,24.721517285583158
30867,37173,24.72154634245479
76219,76945,24.722337894041473
17573,25984,24.723095074201524
70264,81122,24.723160887098317
14632,24340,24.72317431021969
3821,16244,24.723364160832343
88601,96483,24.723906904662233
41312,51986,24.7242391344863
43783,60260,24.724435790456198
32761,44816,24.724713381341935
18724,26451,24.724810034021118
61084,71352,24.724910737862935
82545,86263,24.724992896084395
86170,93085,24.725411282859636
52370,66657,24.72564450730795
67786,77634,24.72567786192657
15416,16281,24.725854372696293
47522,55282,24.72607593237044
44127,52098,24.726158286317556
94779,105102,24.726417744913206
80975,89678,24.726459741969435
9677,18216,24.726534827925498
1067,8903,24.72712419854919
74946,85792,24.727329073815472
69732,81126,24.728071368440485
50954,52727,24.72833295444118
52633,61084,24.72876714956967
20535,24244,24.728930075050137
81266,83262,24.729217452810133
35412,44824,24.729538673299306
40888,107089,24.72956635363571
4151,16147,24.72958707424099
84880,93026,24.729809730008405
88771,90595,24.729995658735906
71075,78554,24.73009548608875
9640,20354,24.730296862404835
71908,93015,24.730619607965718
111944,118131,24.73094488763511
4436,13531,24.73106016287213
50099,81852,24.731321456951456
38455,39138,24.73136584250512
57803,68862,24.73153667894999
85423,90135,24.73155938160261
44700,50564,24.731701545629647
41075,46750,24.73188343576104
31125,34834,24.731930360003492
20648,25737,24.732018827874846
78384,87072,24.732193960735575
34045,40945,24.732269700696786
50583,57380,24.73234835068164
46515,51232,24.73251261639997
30438,43347,24.732551541842426
88635,98032,24.732762237847044
32607,39429,24.7331546460346
5742,9487,24.73376107542689
40167,48455,24.733907792596863
47908,49641,24.73393979836067
30277,39757,24.73399814298142
42312,51172,24.734271684774118
102618,110395,24.73440928853064
62327,74117,24.734880701256913
35228,43023,24.7350705941951
57936,67669,24.73521333680902
52098,53910,24.73522054531051
27810,35727,24.73530809358085
18216,22109,24.73565225096629
746,16228,24.736067198040693
91926,96757,24.736634135331897
21029,27750,24.736692650933826
8832,13879,24.736872791007304
12413,12876,24.73694239406518
4436,13061,24.736977295505888
71795,80170,24.73754098643652
27366,30788,24.737712092533858
57803,68702,24.737831003033566
109400,111022,24.737955146109304
16852,23972,24.737962646148848
2487,19780,24.738580942832172
51233,61317,24.73860164851289
80343,88567,24.738763234912483
50555,58484,24.73917871721118
92024,111310,24.73949206340593
14879,21594,24.739558758122893
46701,62268,24.739699920195942
32249,37265,24.739726771655448
5742,115623,24.739863179007525
69226,76276,24.73997480837891
40702,52154,24.740170864731382
21248,22701,24.740198041891144
23522,41704,24.740602737571777
20205,27989,24.74064246000534
91726,97649,24.740756486413076
15416,24727,24.740859956384174
90830,96465,24.740904402947688
27530,42726,24.74107038644608
88726,93015,24.741158414409036
79374,84514,24.741500921503373
36795,45902,24.741534552855256
2081,111188,24.742594459810793
80179,88149,24.742962798067065
2484,19780,24.742983485927915
17874,23693,24.743441328236866
112440,117245,24.743557123066406
64844,75411,24.74378306028892
105881,110997,24.74379817590617
44191,48002,24.74401995397917
26563,29434,24.744488396746128
27483,29038,24.74510823854624
71908,92024,24.74526342166623
64844,69673,24.745804241423425
54301,70069,24.74592357354496
15549,23767,24.74630565244307
27654,36917,24.74647281977078
83613,85112,24.746546387678926
42536,56561,24.74698308566797
43067,45448,24.74715971771647
38070,39211,24.74740381291778
57328,62985,24.747721233533756
86736,93429,24.747750184633805
443,110960,24.747846886509986
89642,90098,24.747849776965126
99655,114222,24.748009410847487
82363,82396,24.7482244264998
14576,20635,24.748588046628072
57669,81065,24.748992035450996
68002,78655,24.749078176542188
3504,13254,24.749729038195156
78401,87072,24.749730738057217
48374,58758,24.750320871356063
105140,106786,24.750455021673893
88149,96468,24.750535632861066
68282,76600,24.75101703194006
5447,6686,24.751018107566733
45101,62268,24.751216862714408
47758,52727,24.751385980308232
62434,74911,24.75152206943388
112519,115990,24.75157506887761
37504,52154,24.75175032678575
98543,104858,24.75263113025771
52502,71908,24.7528386449229
77635,84880,24.753010746985623
44901,58001,24.753197397896027
35412,41639,24.753340402845446
14576,15520,24.75334725270243
9009,17358,24.753447189257585
20205,27830,24.75358067694951
33579,33971,24.753748550679113
82860,99655,24.75386152018671
33485,44700,24.753924402854874
35264,41037,24.753973531274255
37297,45902,24.754140138931962
102395,112122,24.754176194456814
88771,96468,24.754614190496344
73473,80883,24.754913843999212
39903,57669,24.75492974593116
26563,33152,24.75500292083528
52098,61317,24.755023952703212
79404,86092,24.755715179288284
16537,21248,24.75578612280144
100453,109857,24.755815665084445
78662,82396,24.755947079280478
21421,21476,24.756065443955922
51979,59803,24.756101592385
64844,68756,24.75617583105909
19038,23416,24.75625559201495
23179,30060,24.75647472859064
14576,24813,24.756485899341325
17847,23416,24.756876643743787
74117,83574,24.75692697365056
69226,72220,24.75693773013431
78401,85927,24.757056795701875
98032,109111,24.75706402944875
105319,116389,24.757107959188193
29417,34981,24.75805360188561
35350,44066,24.758568978977593
37096,43105,24.75863380678772
107348,111841,24.75864968849603
24659,32761,24.758854673020913
69191,76705,24.75897905065569
38414,45101,24.759014960991387
62896,65387,24.759099878682722
79374,85696,24.759245040726935
32349,32533,24.759250166203817
87108,95585,24.75933209739068
66234,77760,24.759929220966715
24845,30277,24.76004262824814
83000,86565,24.760116339101398
106481,118243,24.7610506762546
8837,19921,24.761052816102076
55705,57380,24.76110269838203
22783,112519,24.76130060209324
75264,85727,24.761371439185744
54751,71681,24.761515210703504
86974,96683,24.761747523404
85670,86974,24.762302025143025
15416,21421,24.762901104961045
60965,67669,24.76298913034798
50371,68191,24.763392741698
67457,69427,24.764079682358748
38170,38500,24.764116977594565
9153,17608,24.764348000792303
23875,29038,24.764358080341907
71795,74785,24.76443909101153
73334,76440,24.764765004477553
27072,35264,24.764871610088374
33092,34922,24.764965877758637
54751,71683,24.76552615851948
110991,112519,24.765893852807793
78990,85927,24.76604860994797
27288,28614,24.76611521038401
25302,27072,24.766260478650263
76297,77853,24.76702583469133
70104,78104,24.767090372376376
91117,98036,24.76713472085463
34444,38500,24.768310233165813
101138,113919,24.768463691266305
24372,45101,24.76910247334983
60718,79664,24.769638245359175
28574,29807,24.769960088715166
23595,28910,24.770206441494917
91926,93244,24.77029574750333
101474,111022,24.770403027702017
72010,81266,24.770532220441726
14838,19811,24.77077620173497
76552,87294,24.770790281522608
102431,109937,24.770923943996436
72104,80473,24.77107150646866
58948,64394,24.771119955996067
62683,71860,24.771175447426238
80463,81377,24.77207236928374
47508,54872,24.772608583672074
86170,94643,24.77271642982796
64238,67275,24.772740760736664
76880,80883,24.772975887780543
90905,93194,24.773200885276704
66821,75304,24.773210239154576
9977,16281,24.773285699022825
85340,94643,24.773577593460928
80763,89931,24.773599114917392
99742,107310,24.77396884480538
88567,98412,24.774509646759753
89962,92855,24.775041044842673
70306,73165,24.775044528703017
86736,88601,24.775605489463885
78820,82671,24.775679769358746
81377,88192,24.77587507606859
33092,40706,24.776070550339423
26199,34769,24.776314419541432
81304,90568,24.776422148217737
72104,80815,24.77668257256543
24331,31681,24.77706892662179
2912,111944,24.77735481861038
86414,94376,24.777559401502202
109410,118131,24.77791153110189
31685,43878,24.777913553079205
67786,74395,24.77823136567304
89678,98032,24.77834949921137
77512,81497,24.778358390785012
78821,82671,24.778482179992572
61966,70638,24.778588337828918
71995,77070,24.778991244103867
88866,94005,24.78009760610097
21393,28103,24.780410425017465
40091,50799,24.780696154557557
40167,47310,24.7808929088168
85365,85423,24.78102578644145
17593,22449,24.7812930428576
677,4906,24.781434760066574
20732,27750,24.781558394897882
86284,92041,24.781895594646382
43878,57363,24.781905218949014
33018,43103,24.78200998456526
14632,14862,24.782249457881292
15457,20635,24.782391293908
24813,34693,24.7831839842221
61585,74395,24.783199187462753
58867,71536,24.78324542723156
22845,30883,24.783463769244975
64962,71352,24.783475723082844
33302,34922,24.783548332514165
96052,101769,24.783646763965898
25984,36046,24.78366187781537
17847,24813,24.78385830700095
21393,28816,24.784443037584733
91971,102488,24.784557155658486
68862,80000,24.784869467843865
24327,30419,24.78487778550631
80650,94779,24.784903775432657
114421,116247,24.785135695239
20732,26727,24.78548575339907
87833,102431,24.785816998708512
63090,64394,24.78622305545134
54463,56922,24.78635489274893
89962,92041,24.786711281725797
28199,35727,24.786762726430144
26727,31125,24.7870315665138
50564,53295,24.7872938836349
36514,45902,24.78731824757832
36773,44824,24.787580281582265
16245,30438,24.787655534223394
83574,93825,24.787697034834174
94779,99255,24.787872285100665
11767,50933,24.787924855070376
2081,109268,24.787930982570327
34495,45448,24.78824734214882
95081,103089,24.788299350132288
19860,26199,24.788563828141427
85267,93174,24.78868880888827
18907,24244,24.788788022542867
88726,93683,24.788860529567636
91919,96757,24.78897314805493
84514,88886,24.789513363883493
64394,73568,24.78966038012941
10340,13914,24.789733563364077
41075,45038,24.78990801874069
74376,77840,24.789970112406856
81497,87933,24.790050752446483
98608,114996,24.79025444865895
74117,80763,24.790279194081517
108870,112405,24.790449632333875
63007,73273,24.79050726092902
27072,35363,24.79055784513966
102431,116727,24.790797909832737
24927,25142,24.791097869051143
62268,78662,24.791286867428997
88116,93805,24.791297297892417
18724,23364,24.79175450995926
33152,38164,24.791910312776597
88128,96229,24.792037019362176
106786,115033,24.792338199038994
104887,113881,24.79236431426107
46950,60009,24.79244069193152
87072,95176,24.793022974682223
16611,24927,24.79316234714322
82514,86263,24.79316705272385
71352,79881,24.793274489977037
64394,66200,24.7934703398004
15648,24727,24.79376442913453
19811,20894,24.793875303217728
21248,28816,24.793886988335863
29417,37279,24.79409290803542
37740,42402,24.794370800381095
40888,50555,24.794703584328293
26237,33302,24.79498269447986
101589,109427,24.795021923059494
62327,73273,24.795323820322064
96483,104019,24.79568691696839
17608,25984,24.796624542392397
84405,93864,24.7970606682801
88714,101772,24.797121661663116
63355,71053,24.797196117279
8837,116389,24.79736237122241
9347,17651,24.797659443576347
83153,95241,24.797720796853906
34059,35415,24.797784690929998
10602,14879,24.79779538221357
110003,111188,24.798053285233316
28816,31216,24.798391910715285
93026,98066,24.798587255149883
47522,53773,24.798641054445834
32761,46950,24.798791369938474
11767,73199,24.798914530094553
92043,100587,24.798948640056675
5364,12843,24.799149477281997
80816,82321,24.799356111355124
46974,57803,24.799533377599996
86201,106801,24.7997009368619
36284,42835,24.79979116398669
19747,29807,24.799851561433194
25930,30883,24.800544607362717
15416,20732,24.800818024567544
76470,85340,24.8010006220333
31685,42515,24.801024808127288
70753,76219,24.801338235712024
66821,78914,24.80251994172619
91726,100345,24.803450577375585
21594,22845,24.80347023502685
2021,101612,24.803619993034964
27100,38089,24.804090127350065
35228,57581,24.80420741972604
20542,25281,24.804228298936632
43813,50583,24.80462368115909
3455,10826,24.804689552561843
10644,19343,24.804731885365882
50191,50847,24.805207244522936
78104,87261,24.805280021042297
26727,31416,24.805667896255315
67301,80331,24.805752724322673
34444,38957,24.805862820463226
72220,77661,24.805965104650753
20889,29434,24.806272177896943
3821,16147,24.806330087780186
23362,32349,24.80656031843827
77516,83613,24.807304922290964
97649,100345,24.80819455233187
101076,107136,24.808268283637368
73165,78072,24.80829062389048
85258,94114,24.808827831802006
19780,39138,24.809345715448522
85365,93805,24.80954605061378
114939,115102,24.809760280186993
33092,39429,24.80997903338554
28404,36046,24.81003982139551
29276,42570,24.810156114282485
17531,25984,24.81027703782542
11001,37504,24.810810682248217
80000,87220,24.810856587740016
51849,68191,24.811084250447436
19860,26241,24.81114334355513
33971,34088,24.81126664286723
29276,40702,24.811293825497298
76945,85340,24.81151650800462
67669,77634,24.811616697105958
88128,91926,24.811617859016067
102333,114421,24.811709816300677
18532,27949,24.811887948501568
13147,19893,24.812439372831683
24436,33160,24.81276776837797
22701,30419,24.812957008060067
64022,66200,24.813237916174817
62683,71121,24.813409717268303
72104,79374,24.813515757969082
39953,52102,24.81357375262464
78527,84380,24.813782241349074
75323,76945,24.814215261350945
84012,92041,24.814509943330684
48374,58867,24.814520378934724
4906,115738,24.814857674285808
5896,27100,24.81506608631958
75141,86092,24.81509900626277
50099,71908,24.815521927568472
50099,68702,24.815682165722283
79375,86736,24.815823487878372
10602,23693,24.816082517444833
87833,102422,24.816093252657392
114421,115669,24.816162727569573
98761,104139,24.816399869516246
34693,44248,24.816596885859706
1170,9347,24.81665878430594
3300,8796,24.8166901587975
7607,113919,24.817031423569155
28413,33152,24.817278586089568
70692,98702,24.817472667083592
26237,32362,24.817499700024825
111497,114119,24.817817458118824
63613,91792,24.817938688190594
81693,90139,24.818072756032738
82860,106032,24.818301548738663
75264,80473,24.81849275238412
41307,43825,24.81854751237414
73199,96100,24.818583693312366
65271,70090,24.818847799116675
9480,110991,24.818971749651563
63003,73334,24.81904463746191
6692,115022,24.81950656102653
3801,13254,24.819709859358962
80079,85365,24.82003554075459
68520,76276,24.820162922292262
99240,109268,24.820636291276312
40274,46701,24.82079831485175
86414,88267,24.821098787735945
58484,70069,24.821156488034063
25930,28734,24.821378686425316
46651,56480,24.821661428640287
47029,57399,24.8219242104902
43023,54463,24.821969758265045
35550,42313,24.822750833351197
46952,53910,24.822789217502514
44626,51986,24.823265688731365
99240,112623,24.8237864540604
61932,73334,24.823840288333344
7884,12770,24.824002658195354
102488,104858,24.824096880605747
86263,87073,24.824330089792852
32438,47193,24.824337305501206
16147,17531,24.824534548417937
49712,62322,24.824861014062186
17874,24927,24.82491683541121
38901,43878,24.824982331752697
47175,51979,24.82515105441488
7513,16281,24.825512214697447
104521,105138,24.825586381748284
28360,28716,24.82562750424571
18614,28404,24.825985632643324
15457,23123,24.82633446069258
78820,82729,24.826587971285395
96100,104194,24.82679153439567
50799,51069,24.826836551305895
18532,28358,24.82685757271895
14135,21029,24.8272280341085
14382,23767,24.82736796785767
49593,54879,24.827491100744673
2920,111841,24.827693556376776
11767,90344,24.828012601745375
91919,93244,24.82822264565465
103738,108431,24.828325115821503
18543,24331,24.82858886807772
77661,84606,24.828651516983566
69732,76267,24.828870011662307
26237,32249,24.82897294571373
83081,98495,24.829274591195112
78821,82729,24.829380176275414
58484,75323,24.829551463092855
71762,77655,24.829647154261046
68702,85727,24.829778428476796
85696,93085,24.830593541175773
40326,47522,24.83074338959043
110882,112051,24.830833806746053
27750,34045,24.830905699904413
67665,77760,24.830976334607865
26451,28413,24.830977971395072
2081,114119,24.831236591972008
16537,24327,24.831300319374893
42884,51576,24.831312360659965
27072,34495,24.831451049130322
98337,104887,24.83158362565985
20894,29434,24.831704339323228
27100,51438,24.83197956473164
36547,86614,24.83218947190749
76669,80463,24.83257640622141
88175,88839,24.832702507013067
21402,28413,24.83286239190542
65109,73714,24.833175457088092
55219,64844,24.833214764861676
5434,111674,24.833651257170885
26563,30122,24.833669992607113
3419,114724,24.833846084676757
21589,26563,24.833849620879697
98055,111022,24.834611251177424
23015,26207,24.834915590045327
27750,36284,24.835384926232862
77853,82514,24.83550178425304
102589,112158,24.835700951687585
68282,77952,24.835806507317102
90830,103227,24.83613684924171
88149,92088,24.836501744403215
33449,37265,24.83679619858207
95947,105102,24.836831569469496
18246,27673,24.836933213327292
79404,88635,24.836991314772717
44471,46750,24.83739529306602
97278,105502,24.838585036911603
39847,50801,24.838887568422916
66200,73473,24.83918191916716
6686,112519,24.839210444494267
116389,116901,24.839254323940544
40091,47522,24.84002740216182
95771,99848,24.840291973081882
57757,59316,24.840341489930225
65639,70090,24.840375744058537
69191,76945,24.840819437154362
105502,114155,24.840981086649585
9598,16244,24.841001148452765
4147,114939,24.84120886393761
36773,42799,24.841411491028474
67301,72105,24.84161043247697
68523,80582,24.84191029057285
85267,95347,24.84303394997276
43937,60718,24.843464788539148
71957,72659,24.84349218467852
75323,88714,24.843671161744066
95168,104139,24.84420018652616
86263,87294,24.84425121233643
19038,26207,24.844341694667353
17529,28358,24.844502467076463
39903,52727,24.845214644822327
102431,117863,24.845582436433688
61359,70306,24.845783287360756
34834,36795,24.84578380713452
76552,85727,24.845860531436067
20885,29434,24.846120799362062
2912,117863,24.84620297408968
17448,23607,24.846268613746027
2912,112051,24.846379496676587
17304,21281,24.84675455555431
21763,30122,24.846771424019362
84969,103227,24.8471368498193
18532,20205,24.84714017104707
27511,33971,24.84730515637677
21402,28734,24.847633655125605
6193,11484,24.84770925120304
45941,59449,24.84771099653385
61622,71865,24.84796023225853
56480,68523,24.848048232684757
51576,53502,24.848231751698954
106032,110351,24.848258616898597
86565,93864,24.84833454800509
110997,112211,24.848442804078452
81266,86284,24.848495418045502
59774,66458,24.84967313167832
64962,72800,24.849798895079477
7294,20070,24.85048307130493
36377,46974,24.850593961476847
104732,111169,24.850808829629052
63003,74449,24.850814811622747
45080,60000,24.851588249541877
99303,109410,24.85203039582662
80704,90905,24.852170388645803
29735,38070,24.85237066081093
30277,40945,24.853988443330547
110395,115669,24.85409745649479
27628,37648,24.854113682809018
77450,84573,24.854214160269276
39906,48356,24.85427787193112
28328,31592,24.854344029086175
51624,56633,24.85434477007133
43105,58867,24.854677550071308
42799,46146,24.854704679851164
65378,80650,24.854845183534746
17593,18724,24.854961402184276
3300,108917,24.85554697516097
71995,80816,24.85556338733136
5586,14354,24.855832551612284
20455,25737,24.85583338576942
18532,21029,24.855849924991254
18216,26634,24.856082695871187
25247,33971,24.856118589223364
101769,104887,24.85616815330547
24244,28614,24.856219491098667
11484,17847,24.85672328128481
97679,105102,24.856974284086913
52419,63945,24.857107773538715
84969,86228,24.857286487380037
96052,102532,24.857658286807897
80894,85355,24.857934262459278
101138,112724,24.85810126954955
5165,115102,24.85847688406564
44471,47908,24.858994468354307
73620,73745,24.85910518779581
77952,78655,24.859143652332634
15648,20635,24.859262921134352
56480,68282,24.85930151605252
11767,83895,24.859343202221147
106801,111841,24.859350815213737
2599,14632,24.85938606053111
45336,46371,24.859594800111264
86742,88794,24.859739072825352
88128,91919,24.859805780024626
81008,88886,24.859933351787483
53907,61740,24.86012865790375
23362,30867,24.860685626049982
44382,61966,24.86087267429596
3405,111043,24.86113176047811
95501,103045,24.861239118128836
43347,50847,24.861374905414785
61789,72010,24.861710724918378
80179,86263,24.861890337888564
17797,27321,24.86234042196653
24331,32362,24.86334391100313
37229,39863,24.863414189339636
77853,82545,24.86356508315844
24813,30883,24.863757837325743
8198,13061,24.86381981309972
6193,14354,24.86443302137268
27639,37629,24.864459001247408
61966,79664,24.864864085880956
8903,16083,24.864925349686835
1170,2072,24.865845224386675
69483,80704,24.865863498701497
57363,75323,24.865978256666356
32607,42312,24.86633248469666
78662,93148,24.867150863049062
78933,85365,24.86718660461296
72622,80628,24.86742986941084
69974,77635,24.867562008800864
44816,52370,24.86831063160623
60697,63090,24.86960742270349
77634,87220,24.86973016302772
16341,20713,24.87004016122393
30324,38901,24.87009964315506
44816,52419,24.87031498444413
104858,113186,24.87045248180832
25336,28816,24.870784857840306
47508,48356,24.870932950586138
20535,30122,24.87098822097341
43937,61585,24.87133465169799
42799,48356,24.871954354846046
51839,56480,24.87196768859567
16852,20635,24.871985314779522
2472,109908,24.872130618176737
61941,67275,24.87220163500741
63355,71795,24.872281269522695
86092,86736,24.87260510976287
22797,28910,24.87278936790908
78990,85365,24.872813043218567
103632,110371,24.872871869457892
3881,111674,24.87316707457324
110395,114119,24.87365542249734
13244,58484,24.8740606452617
45860,49669,24.87417407954128
27321,41312,24.874876222977367
90905,107259,24.875221739954625
62268,81852,24.875312149852686
77450,85693,24.876047121705355
95501,95947,24.876113041976346
43347,54463,24.876325934571323
9505,116805,24.876376376849677
20732,26549,24.876503951553243
37297,45496,24.876590337415067
13244,98495,24.876904918121614
70692,116727,24.877026271348477
35363,43105,24.877486325137163
72800,76333,24.877915612054757
37504,58867,24.87806292441285
107310,111674,24.878126826752442
92024,95347,24.87865687958802
20732,26551,24.878765899860856
19811,20205,24.87888499758723
90344,116727,24.87892527674603
5364,10324,24.879026067728987
46146,53295,24.87919649812054
22678,33485,24.879262987672625
71995,73620,24.87974873220673
9884,14668,24.879848454726503
25606,34981,24.879986156041596
3504,14668,24.880092207876586
27321,37504,24.880306895271783
84970,91726,24.880609137427054
17847,19812,24.880999694618865
42884,53773,24.88107538887388
76470,84012,24.881094936208218
2920,10064,24.88120341017649
105502,113963,24.881214105545858
7607,19343,24.881271197311342
57283,57380,24.88151699576611
23595,34495,24.881741320251738
70753,78914,24.881927295647458
55705,61941,24.882065169684306
70327,76267,24.882276951580632
24305,33160,24.882317526545304
6692,114570,24.882490224684723
67301,75097,24.882947498002448
23231,31416,24.883335113031908
61622,73273,24.883341157424535
97278,100310,24.883475911273454
63003,78662,24.883905613339216
20713,26736,24.88429552887976
94376,102724,24.8848127433215
38835,43347,24.88500224919157
25539,28404,24.88545550893461
90098,110256,24.885835478938652
6686,14576,24.88603012837322
87933,88149,24.886304146366136
76470,77516,24.886461388431844
35205,44824,24.886691535262983
36431,41639,24.88669610849069
20354,32438,24.886880751223753
23522,28380,24.887538799807917
16335,24727,24.887746843082702
35550,41075,24.887899792771574
107119,115022,24.8879016883063
677,109937,24.88794065352128
32362,37265,24.887971393969572
27673,31681,24.888681858186363
71075,78527,24.88874746021805
76829,87936,24.889365832847496
25985,35210,24.889554599653373
80883,88048,24.889575845455788
97679,102098,24.890042005568827
68523,78918,24.89016418602264
93506,100310,24.890186943489127
106278,113889,24.890475124146764
84514,89341,24.890937446231014
73273,80763,24.890966969957585
62268,65109,24.89111580148203
101847,104234,24.891156127165967
101958,105102,24.891375322934458
12828,20455,24.892005918547547
53740,55434,24.89201332536499
106723,115438,24.89211019778884
25473,31827,24.89292082595932
55425,70264,24.892994521476748
74449,86092,24.893063398103525
55266,64022,24.893515234481544
60718,68245,24.8935989943884
81497,94779,24.89428614578305
102453,107315,24.894440019812023
81497,86974,24.89562206827168
56561,68002,24.89572013605617
98110,107136,24.89580487044039
24845,33152,24.896387068954436
81065,101773,24.89653416732754
110882,113881,24.896632780420013
31125,34769,24.897134616442496
69713,72105,24.89735372415049
82860,102422,24.8975613424447
21273,26237,24.897963528711426
93194,101867,24.89804002708803
44700,46733,24.898165516240287
93683,102978,24.89816876277422
77516,80763,24.89831820445668
23607,24813,24.89852365816647
56211,80650,24.899280897384315
55219,64394,24.8992955864876
76705,86670,24.899337053508606
34045,43067,24.899450949475245
63003,79664,24.899664085259797
17702,19812,24.90002350180012
62434,78662,24.90005351008233
30867,39095,24.90024412786305
91262,96757,24.900267062798154
13209,15457,24.90028329290205
29426,36366,24.900289203674053
27321,41039,24.900777257716467
89112,89341,24.900983190064213
40084,47431,24.901406669951793
18614,21589,24.901641978518487
28734,36188,24.90168997107849
12876,110838,24.901786940220322
37229,42835,24.901995961030277
72622,80815,24.90204579484753
98068,106140,24.90205492558021
104858,105138,24.902283906683703
73199,82321,24.902337320010393
83207,85829,24.902492776405122
30438,36514,24.902589819629476
100453,109492,24.90264580446081
69896,90797,24.902852073455
98412,103227,24.903984893888
16870,27321,24.904225232795014
47391,65387,24.904754979479414
3419,116928,24.90497961502786
22549,28734,24.906049930956442
19893,27810,24.90605498225288
28328,40091,24.906086967883006
47175,59072,24.906150453032847
31685,42568,24.906380594044087
28199,38518,24.906639066725756
47522,55705,24.90683463860694
94160,105382,24.907132809462276
94703,102589,24.907258608785032
91926,102488,24.907492237770832
20648,28614,24.907743447587865
17531,23416,24.907754180665407
57399,68756,24.907935617491923
69226,73695,24.908130228028217
45856,53773,24.908418337472348
40274,45080,24.908580385830025
14354,24340,24.908763853877385
80883,88765,24.90887989455999
29276,45238,24.90901899430338
76440,88714,24.909087922311432
45902,46776,24.909123674273484
20635,27673,24.909157918106455
98055,99874,24.90922862207851
27890,41039,24.90940062729504
52102,66821,24.909409612674633
67786,70069,24.909566591561877
83207,85819,24.90964380422898
20648,23767,24.910330566534263
24674,29038,24.910437762553766
18744,40702,24.91103835582646
27288,31216,24.91112615459728
17573,23416,24.91118779142729
81122,84893,24.911346953815535
78918,89112,24.911528636091795
86742,87933,24.911547690161402
24244,33160,24.91210252446207
105881,110395,24.912113506888097
96229,102618,24.912262937391528
78207,83574,24.91234048020105
81122,90797,24.912493514796175
35228,44511,24.912560112352324
1170,8645,24.91260213281625
18532,21421,24.913177308623233
45101,45448,24.91339482675711
183,5364,24.91341222738586
38089,45238,24.913483188174613
104987,113186,24.913796927939018
80569,88567,24.91394065825342
21402,24327,24.91395121838585
38518,51232,24.914150220779536
65639,73165,24.91419322876984
105138,109492,24.91435410392969
3881,111841,24.91490781891166
95947,98055,24.91492998276593
32607,37297,24.91496781289099
19780,28328,24.91505747601879
34769,38835,24.915226965475615
109139,115102,24.91523722058667
79992,80816,24.915271761122373
35228,53253,24.915598837097573
100044,107259,24.915909169878528
80179,88290,24.916466095095718
3504,118131,24.916583520496534
108085,114996,24.916642636628538
62683,72800,24.917128515693822
80911,90982,24.917677674859803
